,tweets_cleaned,Topic,compound_sentiment
252,rt blackcorn forget subscrib new telegram channel http co n xfrffh verd schmoeness voyeurcre,4,-0.2263
253,armenian attroc call culturalgenocid karabakhisazerbaijan bringgot backongdni telegram,4,0.0
254,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
255,experienc part telegram commun blockchain project would like work young ambiti dynam fast grow blockchain start pleas contact youssef wervingopmaat nl vacanc newjob http co gni bico v http co oj wxeesfw,4,0.3612
256,rt gadget telegram current part world http co ljwgufq ok,9,0.296
257,progress take place outsid comfort zone follow us telegram http co wihqowvbqn quot motiv busi http co wqsxlch,4,0.6486
258,warthundermo warthunderplan warthundermem warthundertank warthund warthundermom game gaijin gaijinpleas ruwarthund bug datamin telegram newbi http co nsxywqoh,3,0.0
259,shadowctf come soon http co hnaifif dp http co wqqzdgt mz ctf shadow ethicalhack hack cyber cybersecur captur flag game bfrt trend telegram web challeng aw infosec http co dpiqmuhsq,8,0.0
260,lot intraday profittt join premium group contact us whatsup regular updat post telegram link join http co artjrc r nifti banknifti trade bankniftyfutur niftyfutur invest nishantthakkar hardikthakkar http co zymaiclanj,4,0.5267
261,rt bistrooio telegram stay date upcom token releas mingl discuss commun amp cor,8,0.0
262,rt ghack telegram premium featur advertis onward telegram messag internet http co ifkfneeu l ht,4,0.0
263,rt criptoelfo hello jayhao okex one exchang use besid alreadi help telegram,0,0.4019
264,btcturkpro buy cloud mine invest project deal mine trade buy cloud mine http co zokpcfgofi telegram bittrex binanc bitfinex btcemt mine,0,0.0
265,rt tmcrypto thing add thread point j orjuan kre payout telegram integr kin,2,0.0
266,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
267,buy cloud mine invest project deal mine trade buy cloud mine http co ohvhycq ng telegram bittrex binanc bitfinex btcemt mine,0,0.0
268,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
269,telegram real time statu http co pjwkv ui retweet affect telegramdown telegramoutag possibl problem sinc,9,-0.4019
270,eowowowow mani surpris st anniversari dyt top holder go claim amaz nft special edit telegram enj tippli bedyt hodldyt,9,0.5423
271,rt neophyt netflix offer hour free netflix alreadi watch web series movi telegram ne,3,0.5106
272,rt code care telegram connect issu intern server error telegramdown http co rtzokjrtgr,3,0.128
273,telegram add group voic chat lay plan monet telegram telegrammesseng http co rqpu u ov http co wdazmfpkyz,4,0.0
274,discov skin free fire phantom elit pass check detail facebook offici page http co x czswtv instagram offici http co mssvjrlb facebook instagram twitter telegram googl youtub freefireindonesia freefireindia http co c fw wpyho,4,0.2263
275,rt cryptoslim give someon bitcoin today telegram group rt join http co zljrgxox,4,0.296
276,rt cntaitcartagena gueno en telegram follow join us telegram http co eq qmhwj,4,0.296
277,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
278,jt global kodxoffici justinsuntron tronfound dendorion uniqu kodx let figur guy anoth interest ama jt global telegram http co ghaxcpq see ya tronfound justinsuntron tronlinkwallet polonidex poloniex officialdl paymentsjason tron vie tron ar europ tron tronnetworkshop,4,0.7003
279,telegram real time statu http co pjwkv ui retweet affect telegramdown telegramoutag possibl problem sinc,9,-0.4019
280,tipplybot simpl telegram bot uniswap trade tracker price tracker price alert govern jacuzzi ft asset nft erc tippipng bot chain tip fee tip friendli dyt enj eth raribl opensea cryptocurr,9,0.5719
281,buy cloud mine invest project deal mine trade buy cloud mine http co bygkn oib telegram bittrex binanc bitfinex btcemt mine,0,0.0
282,telegram con publicidad http co chjngkyr g via youtub telegram telegramgroup telegramchannel telegramtrad,3,0.0
283,ever wonder netflix allow user take screenshot cost piraci worldwid netflix netflixindia piraci contentcr telegram screenshot http co mlpahlg f,3,0.2263
284,job nigeria beyond plu scholarship fellowship grant offer join whatsapp group http co xaakherkpg amp telegram http co pxtrdbovqn best kindli share ozonexjennysglow,4,0.8779
285,join telegram channel particip christma mega tournament worth rs given akshaykumar telegram contest paytmkaro paytm cash dhamaka offer new channel creat help user use smartphon earn purpos thank http co ok whrdi,4,0.8591
286,daisi start decentr system base artifici intellig chanc start januari telegram info kanal daisi news http co q rzpay g daisi telegram trade ai app crowdfund,0,0.0
287,rt iam agf telegram bot python gener profil pictur color design palett love,2,0.6369
288,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
289,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
290,rock social rocket power twitter telegram activ miss earli adopt buyer lowcap project arround k mcap highli reward,3,0.5859
291,corona info germani new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
292,corona info germani new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
293,real estat postcard design design usa client want order postcard contact http co vv zctzzmh manciti livtot andrea albion slavenbil telegram rickastley henri southampton sergio freediscp kyleguy postcard flyer graphic http co nj r brivg,4,0.0772
294,lesya element love world lesyael yandex googl facebook twitter vkontakt telegram lesyael http co gbl uq tnf,2,0.6369
295,corona info india new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
296,continu team peopl want revolution transfer valu kavatipbotc partner amaz thing come soon kavatipbot starnam crypto telegram cryptoexchang,6,0.0772
297,belaru day happen right minsk resid one district ralli neighbourhood protest announc via telegram channel peopl decid gather new social bond self organis import http co orwbxqiyx,4,-0.25
298,telegram manag delet account field scienc knowledg leav account publish pornographi violat standard shame,2,-0.4767
299,hdfc buy target sl close basi regular updat post telegram link join http co artjrc r nifti banknifti trade bankniftyfutur niftyfutur invest nishantthakkar hardikthakkar http co muwf l ctv,4,0.296
300,error surebet valuebet weapon use make money bet destroy bookmam link telegram http co ttv jdoqpm,3,-0.8126
301,http co l onu wxbl join telegram group earn point redeem point desir ticket goindiaticket goindiaticket goindia gpayticket gpayticket goindiagam googlepaygoindia gpaygoindia gpay googlepay googlepaygoindiagam,4,0.296
302,rt wildnwiti zilliqa showcas zeev zilliqasff advanc telegram bot multipurpos wallet amp much,6,0.0
303,rt bholenaath final day came day ssr demis tweet telegram group,5,0.0
304,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
305,rt reacto telegram run reacto glitch get fix resiz window minim restor,9,0.0
306,telegram messag app suffer widespread outag http co b ahtgwxn,4,-0.5423
307,rm well look like trevor brown slip big time tonight telegram safe swiss alp friend heidyl father time catch sharehold better resign vote confid garethcav trust http co bnn xubtyi,4,0.926
308,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
309,rt cryptorebel rock social rocket power twitter telegram activ miss earli adopt buyer lowc,3,0.0258
310,corona info germani new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
311,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
312,hello jayhao okex one exchang use besid alreadi help telegram voluntari basi invit new user would like suggest take look doyourtip perhap reach agreement list dyt http co oowpti hn,0,0.8176
313,bitcoin best domain sale de crypto poker refer poker room util blockchain technolog cash game tournament click http co u skb f n btc ethereum cryptocurr telegram texa gold trade invest chicago nyc pari http co olz aneblk,3,0.6369
314,give someon bitcoin today telegram group rt join http co zljrgxoxqa giveaway octo mph divi ltc ftm xlm trx xrp bnb link sntvt vra bolt crypto rndr dap defi yfi uni core eth cake chr doge rfi btc http co dxlo kdf u,3,0.296
315,dailycrunch telegram prepar monet techcrunch http co fxnetuhffm anthonyha http co kgwieh uv,0,0.0
316,telegram near million user begin monet app http co uuz tq via techcrunch,0,0.0
317,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
318,ongo expans phase islam state account channel telegram seen sever channel per hour link core support outlet activ mani platform still ye telegram remain highli essenti hub traffic http co x kzjvn,4,0.4019
319,dutch telegram account asian telegram account work wtf telegram telegramdown telegram,4,-0.5859
320,cnnbrk hello help promot telegram channel gain telegram channel messeng canal kindli check link contact http co hzpwjnyewr,4,0.7269
321,telegram issu crash pm utc websit show error report retweet spread awar peopl site use http co gzkdjopq f telegram telegramdown telegramoutag http co ssm rmaux,3,-0.6597
322,rt chubedan n l kh ng mu n quay r telegram anh em n h ng p ng v th ib tui ch h ng nh http,8,0.4939
323,rupagulab alreadi boycot facebook instagram whatsapp signal telegram best altern whatsapp boycottfacebook boycottinstagram boycottwhatsapp boycottzuckerberg,2,0.6369
324,cnnbrk hello help promot telegram channel gain telegram channel messeng canal kindli check link contact http co hzpwjnyewr,4,0.7269
325,rt africadem launch alert join new scholarship channel telegram daili fund opportun african student,4,0.5267
326,rt reacto telegram run reacto glitch get fix resiz window minim restor,9,0.0
327,corona info india new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
328,rt bigcoinvietnam bigcoinvietnam team great honor host ama lepriconio team telegram group chat,4,0.8074
329,futur hand bitshar bitcoin ethereum litecoin bitshar btc eth ltc bt cryptocurr kriptopara telegram tron wemissyouchanyeol coronaviru gallenhunt beethoven covid homeoffic bitsharesorg http co fupo bosi,3,0.4939
330,corona info germani new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
331,rt bistrooio telegram stay date upcom token releas mingl discuss commun amp cor,8,0.0
332,rt bistrooio telegram stay date upcom token releas mingl discuss commun amp cor,8,0.0
333,would like know opinion follow telegram group necessari us would use,4,0.3612
334,nete nuestro canal en telegram recib noticia lisi mucho http co zinpvjojtg http co wvzki uwb,4,0.0
335,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
336,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
337,rt bridg oracl go add sir bridgeoracl sticker telegram follow like enjoy http co u,8,0.6908
338,cyber crime branch agra lea offici channel cyber crime cell crime branch agra awar http co foblaej io open telegram,4,-0.8885
339,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
340,http co zsenoitxqu sext commun look activ member kik snapchat instagram telegram welcom hi h,4,0.0
341,buy cloud mine invest project deal mine trade buy cloud mine http co srzrdlrbx telegram bittrex binanc bitfinex btcemt mine,0,0.0
342,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
343,telegram rss spoienc http co xzwiww fm flowerss telegram bot,4,0.0
344,ever need thermal printer control via telegram bot write note shop list etc check new project http co tflyjxc e arduino dfrobotcn code code program web websit bot telegram thermalprint iot diy project php http co u zpjtlvt,0,0.0
345,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
346,join htmlcoin commun telegram see happen html btc eth bitcoin ethereum hybrid http co fiqm uw xa,3,0.296
347,send twitter trend topic everi hour share friend rstat bot telegram http co eyklspr je,8,0.6597
348,rt eatyourgreenssa cannasauru rex telegram awesom green organ grown garden rout http co ccqzcnkqat,4,0.0
349,new job titl telegram user outreach appli http co ryoab zqa sign receiv commiss success refer job cryptojob earncrypto cryptofreel remotejob blockchainjob telegramtrad telegramgroup http co en kcup,3,0.7003
350,russellokung bitcoini shr shareringglob telegram http co uwpn lqin websit http co gxpc xbb great time get undervalu gem shareapp releas st quarter along stake buy kucoincom bithumbglob uniswapprotocol,0,0.6249
351,know possibl tip nft erc telegram also eth dyt enj telegram one click fee fast friendli also know token price track uniswap trade set price alert blockchain cryptocurreni http co bnpwl lsgz,9,0.296
352,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
353,rt trifenol send twitter trend topic everi hour share friend rstat bot telegram http co eyklspr je,8,0.6597
354,rt fetch ai announc next fetch ai commun ama join us fetch ai telegram channel th decemb pm gmt,4,0.296
355,new post keralagram offici new telegram x string appear translat platform featur comment repli proxim alert live locat anonym admin multipin voic chat recent action servic messag telegram http co feaovcedcd,4,0.296
356,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
357,rt neowinfe telegram add group voic chat lay plan monet telegram telegrammesseng http co rqpu u,4,0.0
358,durov tk awesom app telegram,0,0.0
359,rt doyourtip launch erc tipbot telegram mean send enjin ft nft asset,9,0.3612
360,netflix offer hour free netflix alreadi watch web series movi telegram netflixstreamfest http co fcmh kzesn,3,0.5106
361,rt cyberghost en welcom popular telegram channel russia respond govern decis bloc,4,0.4215
362,look free cryptocurr trade signal analysi crypto trade cours click link join trade commun telegram join today band link neo btc http co vdlsni rzn http co vpusrkiy,3,0.7717
363,rt bistrooio join telegram commun alreadi wait stay date upcom token releas,8,0.296
364,third video offici seri absolv lord releas telegram wilayah somalia noteworthi consid recent silenc region media video focu distinguish islam state rivalri group http co veyhjpj,4,0.0
365,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
366,gold mcx sell target sl join premium group free cost contact us whatsup regular updat post telegram link join http co artjrc r nifti banknifti trade bankniftyfutur niftyfutur invest http co virbmlnltf,4,0.7717
367,anyon market furri telegram sticker uwu exampl work featur truli telegram furryart furri telegramstick http co xiseua sjq,4,0.0
368,rt hannaliubakova belaru day belarusian came street despit repress telegram outag detent,5,-0.34
369,tire filter nonsens news join telegram channel receiv news updat best stori independentmedia everi monday wednesday friday follow link http co sc c qhksv,1,0.7506
370,hello telegram pl remov ur log christma alreadi finish otherwis start boycutttelegram,0,0.0
371,rt gadget telegram current part world http co ljwgufq ok,9,0.296
372,telegram quiz bot leaderboard result show wrong telegram,4,-0.4767
373,rt doyourtip launch erc tipbot telegram mean send enjin ft nft asset,9,0.3612
374,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
375,pleas wake tennesse contact govbillle telegram happen continu revtn http co atdjgx spc,4,0.0
376,rt raazhaipradeep get notif channel telegram kgfchapter go faster found noth,4,0.0
377,dyt doyourtip commun look small peopl one activ commun crypto believ join telegram check http co gbjhkhthw time shine anniversari week,3,0.296
378,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
379,zilliqa announc partner zeev houseofchimera make sure part celebr telegram channel utc win prize get readi massiv adopt link telegram channel http co hmiqctqh x dapp wallet bot zil gzil http co obaitufqsj,6,0.8779
380,hi everyon join telegram chat commun http co nprh ftl help success regist platform receiv use request telegram bcmc crypto cryptocurr eth beforecoinmarketcap,3,0.8225
381,cnnbrk hello help promot telegram channel gain telegram channel messeng canal kindli check link contact http co hzpwjnyewr,4,0.7269
382,rt trifenol send twitter trend topic everi hour share friend rstat bot telegram http co eyklspr je,8,0.6597
383,buy cloud mine invest project deal mine trade buy cloud mine http co daxwcwhuso telegram bittrex binanc bitfinex btcemt mine,0,0.0
384,telegram connect issu intern server error telegramdown http co rtzokjrtgr,3,-0.4019
385,rt bistrooio telegram stay date upcom token releas mingl discuss commun amp cor,8,0.0
386,rt doyourtip know possibl tip nft erc telegram also eth dyt enj telegram one click,9,0.0
387,corona info usa new case today recoveri today death total activ case total case total recoveri total death coronaviru covid covid sarscov staysaf sourc coronatrackernep bot telegram,7,-0.8316
388,commun best crypto telegram join famili part success social deflationari fun crypto game cryptocurr http co gljzorc c,3,0.9246
389,telegram privat secur user think via http co hitiqleox http co g htzkaqwp,4,0.0
390,rt doyourtip launch erc tipbot telegram mean send enjin ft nft asset,9,0.3612
391,censor use gafam use altern tool even take time decreas influenc consumpt vote use censorship tech tool care phone use ccp watch u telegram vk odyse duckduckgo deepl http co imo tp,3,0.0516
392,rt princ medico one telegram th decemb free netflix expir http co hrorzilsc,3,0.5106
393,drbitcoinmd cryptocurr servic offer profession manag trade would realli love join us profit trade click link http co xqpnnsn tz telegramgroup telegramtrad bitcoin telegram,3,0.8519
