,tweets_cleaned,Topic,compound_sentiment
269,whatsapp upload first whatsapp statu le meri dost whatsapp http co smt auqcn,3,0.0
270,rt hindu transcript whatsapp messag intercept via former barc ceo pratho dasgupta phone run,5,0.0
271,whatsapp go releas lot person inform parent compani facebook feb th facebook whatsapp whatsappprivacypolici,1,0.0
272,rt sunni trust whatsapp whatsapp add whatsapp contact amp show ad amp messag without permiss priva,4,0.5106
273,rt ndtv trendingtonight whatsapp said access privat chat never said store data ji,3,0.0
274,world privaci kill orchid oxt pave way us give us freedom via nano payment decentr vpn trust patienc need go outperform pretti soon whatsapp whatsappprivacypolici,9,0.4215
275,rt yadavshamita happen news sourc whatsapp inko bharat ratna pleas http co wncmkinqq,2,0.0
276,way gain good reput endeavor desir appear famousquot quot mondaymotiv whatsapp whatsappstatu shareinspirequot,9,0.743
277,use watusi io fouadraheb add new featur whatsapp messeng http co slhd pgi,1,0.0
278,sometim gotta play role fool fool fool think fool youtub link http co nu fiqudg videoquot video youtub youtubevideo facebook facebookvideo instagram mondaymotiv motiv motivationalquot whatsapp http co ilnpx hayb,3,-0.8481
279,rt jami social jami social altern whatsapp ljquintanilla app opensourc privaci secur selfhost http c,4,0.0
280,whatsapp updat privaci polici term servic accord user requir either accept updat term lose access app februari http co vh bndb ca http co ixp okstzn,3,-0.0258
281,rt dhivcm whatsapp put whatsapp statu without permiss dey fraudngalaa,3,0.0
282,rt hindu transcript whatsapp messag intercept via former barc ceo pratho dasgupta phone run,5,0.0
283,whatsapp vs signal vs telegram vs facebook data app collect http co gqzbbx,9,0.0
284,rt thehackersnew whatsapp updat privaci polici term servic make data share facebook mandatori imp,1,0.296
285,rt thedeshbhakt leak whatsapp chat arnabgoswami make lot buzz big arnabg,1,-0.34
286,us think privaci matter easi get app whatsapp whatsappprivaci whatsappnewpolici trend arunbothra ipskabra parveenkaswan awanishsharan prchandna pylawman,2,0.0258
287,rt neirajon feb whatsapp user forc share data facebook new privaci polici come forc http,1,0.296
288,rt hindu transcript whatsapp messag intercept via former barc ceo pratho dasgupta phone run,5,0.0
289,use watusi io fouadraheb add new featur whatsapp messeng http co vtfggfuobk,1,0.0
290,rt ietrend netizen react meme whatsapp clarifi privaci polici updat amid row http co hzd jwnkut,3,0.0
291,kauna grass product http co ep iyysmrc whatsapp vocalforloc innov atmanirbharbharat startupindia startup startup natur artistontwitt entrepreneur garden uk sustain us world artisticofsocieti artist busi http co b ombalnit,2,0.0
292,rt lowyatnet whatsapp phone number searchabl via googl http co u bi uby http co ooxc q c,2,0.0772
293,new whatsapp term servic everyon move signal telegram whatsappnewpolici,9,0.0
294,use watusi io fouadraheb add new featur whatsapp messeng http co rzxafi b b,1,0.0
295,use watusi io fouadraheb add new featur whatsapp messeng http co rbsrztdi w,1,0.0
296,need reliancejio substitut whatsapp makeinindia myjio,2,0.0
297,time valu money opportun see good titl land sell n buy tell stori regret later sell afford land hous flexibl payment plan gate eco friendli estat whatsapp endsar http co icpi xmi,3,0.0258
298,rt jatin telegram vs whatsapp let shift telegram choos right whatsappprivaci http co z vjpkwhvz,2,0.0
299,use watusi io fouadraheb add new featur whatsapp messeng http co qwyoxhdnan,1,0.0
300,rt joewestbi fals choic face access onlin world either accept whatsapp new to delet account wh,3,0.3818
301,rt thetoluoflago sinc whatsapp decid statu unannounc lukaku rudig xhaka buratai amp jordyn wood trend watc,4,0.0
302,rt rohitroy leav whatsapp telegram markzuckerberg come buy telegram http co gkfxd c,4,0.0
303,whatsapp said friday would delay plan privaci updat facebook own messag servic tri stem backlash user worri chang http co h iggyjmlx,9,-0.3182
304,rt angel irma avail tuesday readi open includeroom amp excluderoom info rr dm itsmeirma angel irma whatsapp,1,0.0
305,rt meghupd take immedi cogniz ban whatsapp india confeder india trader cait strong letter,4,-0.0772
306,rt matthegap oh shit whatsapp appear take first step kill subvert end end encrypt sourc refer http,7,-0.8519
307,rt velocitycub peopl shift whatsapp telegram http co kic u bpol,9,0.0
308,point privaci chat still gonna get leak fact whatsapp,1,-0.34
309,love nicknam make feel love make feel less alon world ellen page inspir motiv posit instagram whatsapp caption solitud histori quot,2,0.8555
310,rt raajputani either whatsapp suppos take back point whatsapp next nokia think telegram,4,0.0
311,rt orangecyberuk person data collect whatsapp popular instant messag servic facebook http co eex fpa,9,0.4215
312,use watusi io fouadraheb add new featur whatsapp messeng http co ose ykvc,1,0.0
313,rt strait time whatsapp updat term servic allow data share parent compani facebook prompt,1,0.4767
314,rt bhupendrachaub whatsapp row exactli hullabaloo what app worri even may commit,9,0.296
315,use watusi io fouadraheb add new featur whatsapp messeng http co mslq yeq,1,0.0
316,use watusi io fouadraheb add new featur whatsapp messeng http co err zq xn,1,0.0
317,use watusi io fouadraheb add new featur whatsapp messeng http co avkowi jmx,1,0.0
318,rt ladyvelvet hfq sheep follow order take slaughterhous whatsapp twitter facebook instagra,3,0.0
319,rt birla vedant new polici whatsapp explain simpl term chat romant girlfriend whatsapp,1,0.0
320,use watusi io fouadraheb add new featur whatsapp messeng http co nt pq kue,1,0.0
321,rt daliah salem new updat whatsapp http co yqtbtz obt,3,0.0
322,dm custom content onlyfan snapchatsess snapchat kik whatsapp sellingcont findom model http co apjp yjehq,4,0.0
323,rt beebomco new whatsapp updat scari watch video http co jnblugcxzk whatsapp whatsappnewpolici whatsappprivaci htt,2,0.0
324,much whatsapp respect privaci get phone ask see statu contact never phone whatsapp share photo facebook whatsappstatu http co mr dyzf,3,0.2987
325,guess messi whatsapp handl dark theme option pin chat restrict still ipad app hello,3,-0.3818
326,rt kashmir watch whatsapp ask user accept new whatsappprivacypolici share data facebook begi,3,0.5859
327,use watusi io fouadraheb add new featur whatsapp messeng http co qldcvavcyp,1,0.0
328,rt vardan use free product markzuckerberg whatsapp http co kxzuoisndt,2,0.5106
329,use watusi io fouadraheb add new featur whatsapp messeng http co xi zl bkev,1,0.0
330,rt yadavshamita happen news sourc whatsapp inko bharat ratna pleas http co wncmkinqq,2,0.0
331,back mxit whatsapp,3,0.0
332,rt meghupd govt stop whatsapp introduc new polici india technic audit whatsapp facebook instagra,3,-0.296
333,rt basikumatiya tell social media chat use person busi purpos telegram whatsapp comment,0,0.0
334,look like tech compani new cabal n mafia mordern world googl threaten au govt twitter amp facebook suspend us presid account whatsapp discriminatori privaci polici awar tech power n requir strong state polici control ridicul polici,3,0.2263
335,use watusi io fouadraheb add new featur whatsapp messeng http co la thnmap,1,0.0
336,universfreebox whatsapp desinstal,3,0.0
337,rt zoo bear tomorrow signalapp come arnab goswami pic front page ad news paper whatsapp arnabg ek,7,0.0
338,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,1,0.0
339,whatsapp user turn toward telegram know get varieti thing le telegram like http co rn omsckol,9,0.3612
340,whatsapp delet messag telegram nobodi know immedi u delet messag whatsapp boom go behind gossip delet messag,4,-0.1779
341,pil file mp hc facebook twitterindia whatsapp amp instagram host obscen commun unregul amp legal restrict content petit also pray whatsapp direct rescind new privaci polici immedi http co awaii qu,3,0.0516
342,rt lowiqdetect uykulu uykulu zle meyi kabul edip twitter e girmi imdir whatsapp http co suucw wn,3,0.0
343,rt hindu transcript whatsapp messag intercept via former barc ceo pratho dasgupta phone run,5,0.0
344,rt httech move signal whatsapp move group chat http co zrdhvl e,1,0.0
345,hiya boy webcam session min pound grab offer today today show day dm facetim skype whatsapp im mood filth come join horni bitch fun xx http co fap na hn,3,0.1779
346,rt utkarsh let choos telegram whatsapp http co jbejjboxa,9,0.0
347,cait insist govern restrict impos ban messag app whatsapp parent compani facebook appli new privacypolici privaci whatsappnewpolici read full articl http co mvwuudqi,3,-0.7351
348,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,1,0.0
349,chubbi content http co z yzaaq p chubbi chubbi chubbycont content cashapp onlyfanssubscript onlyfanspawg povscen pov buyingcont whatsapp kik hmu retweeet collegegirl secretsel nsfwtwitter trend ad market chubbi sugardaddysw http co obqfpj bvd,4,0.0
350,whatsapp privaci polici updat thing need know http co gpcxrunmqk whatsapp whatsappstatu whatsappgay whatsappstatuslyr whatsapp whatsappvideo whatsappkonusmalari whatsappmarket whatsappm whatsapplovestatu whatsappgrupp http co khpxnsfqte,9,0.0
351,rt saswata chain whatsapp privaci parler app censorship futur app use chain design free speech high,9,0.5106
352,joy world begin cesar paves websit http co nclwnvntcw famouspeopl famouspeoplequot cesarepaves cesarepavesequot famousquot quot mondaymotiv whatsappstatu whatsapp shareinspirequot http co rrfwzsyd,3,0.5859
353,user shun whatsapp join telegram signal amid data concern greater kashmir http co xefyfslm,9,0.5719
354,use watusi io fouadraheb add new featur whatsapp messeng http co pw h roz f,1,0.0
355,rt mr aalekh whatsapp new privaci polici peopl worri much data collect compar signal app telegram amp fac,9,0.0
356,hate use whatsapp work lot contact guess longer use busi whatsapp,4,-0.5719
357,rt hindu transcript whatsapp messag intercept via former barc ceo pratho dasgupta phone run,5,0.0
358,watch lot concern around whatsapp new privaci polici announc week pule jone spoke digit expert http co gg gpajmqn,3,0.296
359,vantag court imagin come home gorgeou bright spaciou starter home love right vantag court offer unit stun bedroom room en suit semi detach duplex bq contact us today bellashmurda whatsapp silhouettechalleng http co mcotvpbwu,2,0.7964
360,use signalapp almost sinc incept far better whatsapp messeng least secur encrypt misus data rid anyth own zuckerberg also dumpedfacebook join friendsliv friendsliver,1,0.6249
361,whatsapp delhi hc question data compromis revis privaci polici app read user messag chang user messag secur privaci polici revis biz chat chat continu encrypt alert neat hear jan,9,0.6369
362,mani peopl migrat away whatsapp telegram signalapp,9,0.0
363,whatsapp must feel get top situat would hurt long run perhap right zuckerberg could buy signal tomorrow read http co v zmitaxht whatsapp signal socialmessag termsofservic privaci zuckerberg http co tsux koq,4,-0.3818
364,rt hanzala morn kind updat whatsappprivaci whatsapp http co ior pvzofb,3,0.5267
365,rt dayzher honestli funniest pictori represent algorithm work whatsapp http co ckrfcufz,4,0.5574
366,switch telegram whatsapp,3,0.0
367,rt strait time whatsapp updat term servic allow data share parent compani facebook prompt,1,0.4767
368,whatsapp obbligh condivider propri dati con facebook http co lgzlo fdlo http co p g w,3,0.0
369,use watusi io fouadraheb add new featur whatsapp messeng http co v jx cdivn,1,0.0
370,use stalki io fouadraheb check contact statu profil pictur updat whatsapp http co otnoiwyrfw,1,0.0
371,signal vs imessag vs whatsapp vs facebookmesseng metadata graphic forb articl appl privaci label data entitl ask collect process http co oomvzqkks http co pxzrmkd,4,0.0
372,rt galattadotcom whatsapp chat continu remain secur detail whatsappprivacypolici whatsappnewpolici facebook http,9,0.0
373,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,1,0.0
374,rt dindigulcinema watch forward master movi telegram whatsapp imprison year violat mast,2,0.0
375,rt yadavshamita happen news sourc whatsapp inko bharat ratna pleas http co wncmkinqq,2,0.0
376,rt strait time whatsapp updat term servic allow data share parent compani facebook prompt,1,0.4767
377,rt hindu transcript whatsapp messag intercept via former barc ceo pratho dasgupta phone run,5,0.0
378,whatsappprivacypolici simpl word chat romant girlfriend whatsapp wife open facebook flood ad divorc lawyer,1,0.0
379,wife sent whatsapp warn http co muyczhhxyk,1,-0.1027
380,treat love one special valentin day packag afford whatsapp http co jk lbfr,1,0.8885
381,delhi high court monday said accept new privaci polici social messag app whatsapp voluntari thing one choos use join platform one agre term condit mylegalaid mla whatsapp delhihighcourt http co geavhb k,9,0.5859
382,whatsapp so dogecoin doyoungyouarelov whatsapp http co wupwpxyw,3,0.0
383,rt indusdotnew india fals flag oper pakistan uncov leak whatsapp chat arnab goswami sho,7,-0.34
384,rt thehackersnew bewar new wormabl android malwar spread automat whatsapp messag abus quick,4,0.0
385,use watusi io fouadraheb add new featur whatsapp messeng http co jpgpidaqjp,1,0.0
386,free http co buq cx snapchat redgoddesslov come see collegegirl snapchat telegram snap whatsapp soezlesmeyi bigdick buyer feetlov sugarbabi feetqueen iran lover sellingcont secretsel buyingcont sugarbabytwitt men onlyfan paypal http co uhbogf mu,4,0.7964
387,use watusi io fouadraheb add new featur whatsapp messeng http co cnofwh h,1,0.0
388,nerd still wonder peopl still continu use whatsapp tell safest messeng signal wire telegram threema matrix xmpp,9,0.128
389,signalapp zaheer hakim signalapp futur encrypt love husband wife boyfriend girlfriend uninstallwhatsapp start use signalapp forget ex whatsapp live happili ever signalapp uninstallwhatsapp leavethepastbehind,1,0.5106
390,peopl complain commi look upon bright peopl india harvardunivers whatsapp http co ehvaf hfcv,3,0.1027
391,rt thedeshbhakt leak whatsapp chat arnabgoswami make lot buzz big arnabg,1,-0.34
392,rt vardan use free product markzuckerberg whatsapp http co kxzuoisndt,2,0.5106
393,use watusi io fouadraheb add new featur whatsapp messeng http co iqblwbio v,1,0.0
