,tweets_cleaned,Topic,compound_sentiment
267,think time boycott whatsapp facebook want share messag whatsapp tell im right wrong,1,-0.4404
268,rt ukzak signal vs imessag vs whatsapp vs facebookmesseng metadata graphic forb articl appl privaci,1,0.0
269,rt selvaduraimuthu whatsapp new privaci polici chang help collect messag call statu group includ group name,8,0.4019
270,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,4,0.0
271,order backpack combo avail r courier nationwid r order whatsapp telegram dm perzarho stingymenassoci whatsapp lifeaftercovid http co dxcwmqtpqc,0,0.0
272,use watusi io fouadraheb add new featur whatsapp messeng http co yir si xur,5,0.0
273,friend sign petit urg sign say facebook mass data harvest whatsapp mask fallen new term amp condit explicitli state share user privat data parent compani facebook http co lwcu kh,1,0.4404
274,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,4,0.0
275,death appl touch bar long overdu http co eggb mr wv extra famili featur key mashabl report touchbar go get hope appear appl may final get rid stupid much loath touch bar,6,-0.6597
276,rt manoranjanguru hear whatsapp updat le privaci polici http co gozvqb,1,0.0
277,use watusi io fouadraheb add new featur whatsapp messeng http co c jqbpfhun,5,0.0
278,thank god arnabgoswami discuss nation secur whatsapp imagin joke would arrest,8,0.5267
279,rt darktruth whatsapp send data rd parti insan http co nmzsqnyyux,1,0.0
280,whatsapp inter read messag exam period whatsapp http co kluy ndd z,0,0.0
281,think becom famousquot quot mondaymotiv whatsapp whatsappstatu shareinspirequot,0,0.0
282,somebodi pleas releas page transcript whatsapp chat amp man share groceri list menu dinner fight turn clean hous weekend whatsappleak marriedcoupl make good read plan take plung http co zkejcl,0,0.6369
283,gtbank gtbank help hello pleas fund transfer yet reflect account till today contact bank said fund end plu look sort pleas send detail dm pleas whatsapp,0,0.4019
284,rt agnimitratweet arnabgoswamiexpos whatsapp tandav would interest mumbaipolic vs arnabgoswami http,0,0.4588
285,mondaymorn let bring end whatsapp vs telegram vs signalapp one consid new whatsappnewpolici,0,0.0
286,one innov tool brought whatsapp statu convers begun repli one statu scroll find someon name whatev post act ice breaker initi convers thembn,0,0.0
287,rt thedeshbhakt leak whatsapp chat arnabgoswami make lot buzz big arnabg,7,-0.34
288,rt leader truth still understand whatapp new polici video clarifi thing whatsapp whatsapppriv,8,0.3182
289,india ministri ask whatsapp drop privaci polici chang mark zuckerberg whatsappnewpolici http co xroazwtz,8,-0.2732
290,mindchar use whatsapp stay touch friend famili also follow instagram page hobbi interest like plant small chang see lot plant feed instantli make feel better,8,0.891
291,rt birla vedant new polici whatsapp explain simpl term chat romant girlfriend whatsapp,8,0.0
292,rt psyrajmishra open whatsapp morn like http co jyyloqrcwf,0,0.3612
293,chang whatsapp privaci polici feb may start share data may prudent clear old messag like mani socialmedia platform whatsapp great way commun care post,1,0.9274
294,whatsapp privat group access anyon search googl allow index group chat invit whatsapp make sever privat group avail across web privaci whatsapp whatsappprivacypolici newprivacypolici facebook twitter http co ziornkdt r,1,0.2263
295,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,4,0.0
296,whatsapp done bye bye telegram come yeh toh pagal move hai sapp ka http co ebnfdo ez,0,0.3612
297,anyth onlin privat think peopl get whatsapp even us best use signalapp sensit convers say let meet coffe privaci,0,0.6369
298,rt milfmay video milf sexualtoy squirt whatsapp para informaci n capetillomayt lilith maryt http co ys,8,0.0
299,rt ameyaemarket whatsapp vs signal vs telegram one secur app trend trend whatsapp signal telegram,0,0.0
300,use watusi io fouadraheb add new featur whatsapp messeng http co mbnkgz wn,5,0.0
301,rt heelariouz haaaa god pleas let guid bussitchallang bussit bussitdownchalleng whatsapp telegram ronaldo thedovi,0,0.2732
302,elif els python python cours avail share everyon look learn python http co chrucbrjj code python code kgf lockdown game valor cod callofduti oneplusband nfl whatsapp bool mi nfl musk,1,0.296
303,rt birla vedant new polici whatsapp explain simpl term chat romant girlfriend whatsapp,8,0.0
304,rt thewizkhalifa win mind win realiti famousquot quot mondaymotiv whatsapp whatsappstatu,0,0.8225
305,news broadcast associ issu statement content whatsapp chat arnabgoswami amp former barc ceo parthodasgupta nba say chat clearli establish collus manipul viewership rate http co sxvtkxxx,0,0.0
306,rt rohitroy leav whatsapp telegram markzuckerberg come buy telegram http co gkfxd c,0,0.0
307,use watusi io fouadraheb add new featur whatsapp messeng http co zpnsntgoc,5,0.0
308,rt apptunixu privaci polici whatsapp put peopl thought right time make app like whatsapp ch,0,0.3612
309,use watusi io fouadraheb add new featur whatsapp messeng http co qwcobizi,5,0.0
310,rt viperaviola privaci polici chang appli whatsapp user outsid facebook call european region area,8,0.0
311,use watusi io fouadraheb add new featur whatsapp messeng http co jp c upigg,5,0.2023
312,work scene riker town rikerstownmovi anim filmnoir detectivenoir detectivemovi featur featurelengthfilm filmmak film animatedfeaturefilm animat http co v zz v,5,0.0
313,rt vardan use free product markzuckerberg whatsapp http co kxzuoisndt,4,0.5106
314,rt thedeshbhakt anti goswami brigad predict end fall grace due whatsapp leak bhaktbanerj,3,-0.2263
315,rt indiaaheadnew govern respond whatsapp chat arnab barc partho dasgupta allegedli mention pm sr j,0,0.0
316,rt darshitsehg leav whatsapp th februari switch signalapp whatsapp new privaci polici peopl worri bu,9,0.0
317,rt meghupd take immedi cogniz ban whatsapp india confeder india trader cait strong letter,4,-0.0772
318,believ everyth read without hard evid whatsapp facebook technav http co l bfwtwwl,8,0.0762
319,rt steve kinaach whatsapp en ce moment http co kdoqeam,0,0.0
320,facebook own messag servic whatsapp alert user india updat term servic privaci polici expect go effect next month whatsapp socialmedia http co exjczdb jg,1,0.296
321,whatsapp monopoli jn srilanka amp around world enhanc facebook power across world control collect amp coerc popul involuntarili amp unknowingli time abandonwhatsapp amp use app share privaci surveillancest,1,0.296
322,rt thehackersnew whatsapp updat privaci polici term servic make data share facebook mandatori imp,1,0.296
323,rt dayzher honestli funniest pictori represent algorithm work whatsapp http co ckrfcufz,4,0.5574
324,whatsapp delay new privaci polici amid mass confus facebook data share new updat go may th verg socialmedia whatsapp facebook dataprotect dataprivaci gdpr cybersecur cyber emergingtech http co leollkj z,1,-0.0258
325,rt ukzak signal vs imessag vs whatsapp vs facebookmesseng metadata graphic forb articl appl privaci,1,0.0
326,rt psyrajmishra open whatsapp morn like http co jyyloqrcwf,0,0.3612
327,stay time whatsapp snobbish telegram reli signal even less market best app telegram lot function complet delet messag secret chat free bot allow anyth mean choos,0,0.8032
328,nice night intox want spend sometim readi make naughti thing app mdesad v mzminadsf pp pain dept gmail com http co e ovfqmpjl intox cbt sph sissytran slavetask goddessworship whatsapp skype http co herybwznod,8,-0.0516
329,good news telegram user also welcom question guarante telegram play whatsapp game futur im chat whatsapp whatsappprivaci chataltern euronew rt com digit digitalmarket privacymatt http co zh uq msdf,0,0.6486
330,whatsapp delet account agre share data facebook whatsappprivaci dataprotect http co r lqhb e,1,0.296
331,seem like th exam go parent provid cheat children bihar us congress uscongress whatsapp univers http co qwiayctn p,0,-0.128
332,rt vardan use free product markzuckerberg whatsapp http co kxzuoisndt,4,0.5106
333,rt kreatelymedia whatsapp give user time accept privaci polici http co r ggremd,1,0.3818
334,littl expens like airtim water snack sweet tooth moment eat deep pocket ignor cost much realiti total amount way think whatsappstatu whatsapp http co ohmtw hsh,0,0.6705
335,rt zoo bear tomorrow signalapp come arnab goswami pic front page ad news paper whatsapp arnabg ek,0,0.0
336,think pocole danc better come endsar lilo bella whatsappnewpolici whatsapp ice bussitchallang http co xv uuxdyh,0,0.4404
337,ptaofficialpk offici whorespond whatsapp draconian privaci law pta statement matter complet utter surrend also desper attempt bias advocaci patheticpta whatsappprivaci,8,-0.0772
338,rais take mockeri whatsapp,8,0.0
339,today st day st year st centuri good morn whatsapp,0,0.4404
340,whatsapp otp scam nerd tri trick panshuldua epic repli panshuldua stay alert whatsapp otpscam whatsappscam facebookapp http co ejynarvmey,0,-0.5994
341,rt samconneron tomorrow miss uhuruwallet creat digit whatsapp wallet stellarorg addit southafrican,5,-0.1531
342,rt goddesssolac im serious bore today cant go anywher im open session today kik skype telegram whatsapp teamview,0,-0.3182
343,rt inckinju pmo trp scam r prove whatsapp chat privaci se,8,-0.5719
344,whatsapp updat privaci polici term servic accord user requir either accept updat term lose access app februari http co vh bndb ca http co ixp okstzn,1,-0.0258
345,readi http co pux gwk bf whatsapp horni boob tit pussi porn amateurporn cumslut blowjob sex slut onlyfansgirl onlyfansbab nsfwgif nsfw gonewild snapchat videocal ass asshol newyear l l http co oxcqbozywh,0,-0.8074
346,rt yekyahorahahai way whatsappprivacypolici best polici support whatsapp ye stand indian farmer bramh,0,0.7845
347,whatsapp l,0,0.0
348,still know goi meiti go whatsapp openli break privaci meiti seem like unconsid busi ban game anyth run behind whatsappprivacypolici whatsappnewpolici whatsapp,0,-0.2732
349,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,4,0.0
350,rt expresspodcast next nandu talk whatsapp delay implement new privaci polici misinform th,8,-0.3182
351,rt kuriharan check whatsapp backlash stop use signal telegram chang critic set via forb http,8,-0.5106
352,use watusi io fouadraheb add new featur whatsapp messeng http co qarntwkywn,5,0.0
353,rt yadavshamita happen news sourc whatsapp inko bharat ratna pleas http co wncmkinqq,9,0.0
354,use watusi io fouadraheb add new featur whatsapp messeng http co uaehsofni,5,0.0
355,scarcitystudio cover corrupt side import public see nca abus power choos naiv encrochat pure use crimin network spi citizen whatsapp encrochat,5,0.0
356,rt drmshitu soon peopl start say check signal sent signal signal whatsapp done,0,0.0
357,whatsapp offici collect data http co njofuqk yx,1,0.0
358,use signal instead whatsapp facebook use duckduckgo instead googl use protonmail instead gmail use mind instead blindli follow retweet agre protonmail duckduckgo signal whatsapp facebook googl,8,0.0
359,use watusi io fouadraheb add new featur whatsapp messeng http co lxhqdrrzf,5,0.0
360,use watusi io fouadraheb add new featur whatsapp messeng http co b qmwmyfay,5,0.0
361,rt rohitroy leav whatsapp telegram markzuckerberg come buy telegram http co gkfxd c,0,0.0
362,rt manisharyan pleas friend support follow barish song whatsapp statu shraddhakapoor barishsong whatsappstatusshradd,8,0.7096
363,whatsapp send unsolicit messag think go first mani block button go work overtim stupid continu much privaci claim whatsapp http co bcq r kp,0,-0.743
364,rt thedeshbhakt leak whatsapp chat arnabgoswami make lot buzz big arnabg,7,-0.34
365,rt itssssp peopl instal telegram whatsapp chang polici alreadi telegram download movi w,8,0.0
366,rt ssrajputinc call record whatsapp,7,0.0
367,whatsapp news recent chang privaci polici caus surg interest rival messag app signal http co ob qbech,0,0.4588
368,use watusi io fouadraheb add new featur whatsapp messeng http co iznjjuhq,5,0.0
369,seek corpor classact lawsuit facebook instagram whatsapp oculu mediawar liberatecommun freeinform riseup help nonprofit lt,1,0.2023
370,use watusi io fouadraheb add new featur whatsapp messeng http co tktjugpk v,5,0.0
371,signal one top altern whatsapp http co tdbwbjn k,0,0.2023
372,entir articl noth misinform god sake whatsapp own facebook cours share data whatsappprivacypolici clearli state share data third parti http co wllfefg gr,1,0.6705
373,rt mariann whatsapp ban reason work fine went chat ban till,4,-0.7506
374,pakistani come slow whatsapp whatsappprivacypolici http co fecwx zdjg,0,0.0
375,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,4,0.0
376,facebook record user tri true facebook whatsapp technicalguruji http co uycknbp uh,1,0.4215
377,mean whatsapp save contact number save user contact number also breach whatsapp http co tqgi gbqk,8,0.7906
378,rt biindia indian govern may call whatsapp explain new data privaci polici appli india europ wh,8,0.0
379,rt snowden wonder signalapp scale whatsapp decis sell user facebook led pro,4,0.0
380,use watusi io fouadraheb add new featur whatsapp messeng http co lsvqidj lq,5,0.0
381,whatsapp so dogecoin doyoungyouarelov whatsapp http co vw kzjnm,0,0.0
382,wa statu whatsapp pleas repli press media news covid journal photojourn journalist fashion coronaviru artist instagood photo market love radio tv cardib like whatsappstatu whatsapp whatsappprivacypolici http co z utsol,0,0.7717
383,imagin peopl move whatsapp amp join signal facebook manag buy somehow randomthought privaci whatsapp signalapp,9,0.296
384,buddha swerv away empti empti apprehend dualiti dharma empti famousquot quot mondaymotiv whatsapp whatsappstatu shareinspirequot,0,0.0
385,messeng comparison part threema signal telegram whatsapp featur chat app provid use featur learn python linux program network ethicalhack pentest cybersecur bugbounti sarmadbyt http co cc kott,5,0.0
386,rt thehackersnew bewar new wormabl android malwar spread automat whatsapp messag abus quick,5,0.0
387,use watusi io fouadraheb add new featur whatsapp messeng http co yg ghwylr,5,0.0
388,rt strait time whatsapp updat term servic allow data share parent compani facebook prompt,1,0.4767
389,rt meghupd whatsapp ceo told ministri electron inform technolog india give detail new pol,4,0.0
390,get pkr aliexpressbonu bonusbuddi bonu wait activ http co l rnryduyg pleas help get whatsappprivaci whatsapp aliexpressbonu whatsappheadquart dgispr bonu,0,0.4019
391,rt smitabarooah stun see speed contact move signal whatsapp mess big time cannot get,7,-0.3612
392,rt rafiqueisra whatsappprivacypolici whatsapp peopl hype singl privaci got onl,0,0.0
393,pub g ban also whatsapp ban india congratul,4,-0.802
